station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
50524095,63,372,314,371,235.5,339,1.15640582374866,0.740895402529613,1.08687448728466,0.639647623019183,0.927529892096821,1.4797944071521,0.00459996914661196,42.8602505924733,-73.5731429499787,2
111888875,70,223,276,273,185,317,1.02654867256637,0.665454545454545,1.25,0.661616161616162,1.20873786407767,1.90217391304348,0.00646139782265437,42.9170996718036,-72.4395814938791,5
{6DB96D42-F2BE-45FD-9147-372FAAE74007},177,347,297,315,205,342,1.05175983436853,0.676880222841226,1.16015625,0.640866873065015,1.06896551724138,1.66379310344828,0.00551279833967485,43.4575025875718,-73.2093962406449,5
{6DB96D42-F2BE-45FD-9147-372FAAE74007},181,345,304,320,210,347,1.05281690140845,0.682291666666667,1.17857142857143,0.649122807017544,1.10192837465565,1.70348837209302,0.00549206890670305,43.4757982791941,-73.2153000904397,5
120802920,255,185,254,268,201,359,1.03488372093023,0.781138790035587,1.38679245283019,0.734806629834254,1.29573170731707,1.72659176029963,0.00687529634898056,43.5984993628817,-72.0884005313139,5
120802878,275,190,253.5,261,195,336,1.04515020959478,0.762817543229369,1.28616007094557,0.740137803373098,1.20277875880103,1.58794263384764,0.00615855734364749,43.6266585860343,-72.1444380542526,5
120802878,277,194,253,272,202.5,337.5,1.06666149068323,0.788148271276596,1.35676917638742,0.748866135907967,1.28610038610039,1.70555856155831,0.00657338724626207,43.627889297925,-72.1502973130368,5
120802878,278,194,253,271.5,202.5,337.5,1.06666149068323,0.788148271276596,1.35676917638742,0.749991081090723,1.28805198641264,1.70555856155831,0.00657338724626207,43.6278982161271,-72.1502973130368,5
120802878,290,203,247,273,196,358,1.07111111111111,0.782383419689119,1.4047619047619,0.739393939393939,1.33163265306122,1.79545454545455,0.00716403162055336,43.6415831972601,-72.1645976501152,4
120802713,337,197,257,285,209,368,1.04237288135593,0.772256728778468,1.36741214057508,0.739495798319328,1.28354430379747,1.7680412371134,0.00633423180592992,43.6970900871734,-72.0920168622683,5
{E78EEE1C-3E03-4584-A1EC-2F91767395A6},364,450,288,319.5,233.5,349.5,1.10370433595084,0.801418439716312,1.2479324951254,0.720958943439564,1.13220743345053,1.51845037051974,0.00505798611359868,43.7266985181683,-72.903702567926,6
{E78EEE1C-3E03-4584-A1EC-2F91767395A6},365,451,288,319,231,349,1.1039603960396,0.803970223325062,1.25,0.718390804597701,1.13259668508287,1.51882845188285,0.00506756756756757,43.7267297318757,-72.9037114861281,6
{E78EEE1C-3E03-4584-A1EC-2F91767395A6},368,491,286,311,225,355,1.11469534050179,0.791569086651054,1.32638888888889,0.713080168776371,1.15736040609137,1.62948207171315,0.00555260987392483,43.7282993354465,-72.9222033781967,5
{E78EEE1C-3E03-4584-A1EC-2F91767395A6},373,473,290,322,232,349,1.10309278350515,0.788888888888889,1.27368421052632,0.708133971291866,1.11730769230769,1.59672131147541,0.00539867109634552,43.735598883871,-72.9180965461265,5
{40576B33-2DF3-45B0-96A9-1752642B6316},379,460,279,307,206,365.5,1.12872213235811,0.748433140979096,1.36701668823198,0.672601307189543,1.18569137562366,1.81725573567189,0.00648227514271804,43.7428003320723,-73.2157995097577,5
{DD71638D-D224-42FC-98D2-C981FD88FDF9},457,355,285,290,199,356,1.04032258064516,0.697996918335901,1.25221238938053,0.690036900369004,1.17241379310345,1.8328173374613,0.00621003443187408,43.9021998174298,-73.0753021537657,5
{DD71638D-D224-42FC-98D2-C981FD88FDF9},459,340,284,283,185.5,347,1.0152443724946,0.67693354636369,1.24241291282237,0.671690214547358,1.18064536446087,1.83828071379547,0.00632483243429712,43.9122015810927,-73.0763990926249,5
{492CB89C-D0FF-47E3-A144-39464508B9FD},217,364,709,947,731,441,1.37450712872638,1.0610577994476,0.653643231768232,0.771668821231334,0.479577492452216,0.608716146501652,0.000873508067295677,43.5581935484597,-73.4396062507312,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},224,380,669,937.5,725,476,1.37887702342967,1.0901669808065,0.752859751624801,0.793266942358005,0.546925803095331,0.687038001041124,0.000994058780020414,43.5700012480492,-73.4300013470621,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},347,375,429,602,469,417,1.42857142857143,1.07768595041322,1.04605263157895,0.764621968616263,0.737804878048781,0.962837837837838,0.00236156252662844,43.7148328502651,-73.3830024219587,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},423,547,427,549,397,382,1.32033426183844,0.94475138121547,0.955070603337612,0.731296101159115,0.739606126914661,1.03814713896458,0.00248909417500642,43.8499971213972,-73.3799969878487,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},426,480,459,600,434.5,391,1.33705614400966,0.974204086481349,0.893555586553215,0.73053815343535,0.658084717627123,0.927818876188441,0.00205429533858875,43.8557984118677,-73.3827973033103,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},282,344,262,278,174,323,1.03311439518336,0.654148429762627,1.22180648490888,0.636955052382562,1.15329283887468,1.90523504273504,0.006796869625043,43.6300029118244,-73.21999998295,5
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},283,340,263.5,280,181,318.5,1.04344183048663,0.664961536448794,1.18303988819888,0.64089552238806,1.13245734034128,1.8223768115942,0.00640763200118768,43.6306004313655,-73.224998635231,5
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},299,359,288,300,190,330,1.03426791277259,0.655052264808362,1.17102966841187,0.634674922600619,1.10216718266254,1.77669902912621,0.00590669062006642,43.6494000014068,-73.2082993017858,5
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},300,366,276,289,186,325,1.024004641671,0.655993852459016,1.16850649350649,0.634787324480404,1.14540236417368,1.82523395420215,0.00672017852007733,43.6500019800491,-73.1999964556243,5
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},313,369,274,289,192,319,1.03186274509804,0.65989847715736,1.1528384279476,0.646464646464647,1.12765957446809,1.79148936170213,0.00618602933417748,43.6599992846109,-73.1999964556243,5
{F399AC31-CB94-470B-AA43-9A294D8C87B1},73,319,247,254,197,327,1.01142857142857,0.776595744680851,1.33333333333333,0.772151898734177,1.30263157894737,1.70866141732283,0.00659141302156823,42.9756030776248,-72.9477986182435,5
50521223,111,391,292,384,240,361,1.24585635359116,0.791549295774648,1.25210084033613,0.620985010706638,1,1.55789473684211,0.00506265664160401,43.2006003985796,-73.423401877503,2
120802920,258,189,243,268,188,345,1.06020066889632,0.776752767527675,1.3801652892562,0.72360248447205,1.27963525835866,1.77319587628866,0.007049267062961,43.6016608655286,-72.0905542771227,4
{40576B33-2DF3-45B0-96A9-1752642B6316},386,542,265.5,306,199,407,1.15165784480176,0.760686883449032,1.61232399936719,0.655425351909853,1.35034798466634,2.09122919334187,0.00745858900302178,43.7500017802736,-73.2083260563921,4
{DD71638D-D224-42FC-98D2-C981FD88FDF9},451,428,283.5,311,217.5,358.5,1.10119299981157,0.755575960821889,1.2582082046124,0.693829891838741,1.12397765484326,1.66207196520364,0.00570401375338532,43.8925012726386,-73.0753021537657,5
{492CB89C-D0FF-47E3-A144-39464508B9FD},314,193,315,458,354,905,1.375,1.09398496240602,2.60928961748634,0.793181818181818,1.92205323193916,2.40634005763689,0.00752845053983076,43.6599992846109,-73.4100022788374,3
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},301,360,274,292.5,183.5,321,1.03955555012285,0.654754385964912,1.16534332313034,0.629247260261807,1.11238667137643,1.78401031592521,0.00622764591018609,43.6500019800491,-73.2099982192872,5
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},319,381,261,301,205,381,1.10060975609756,0.749185667752443,1.48178137651822,0.685185185185185,1.31896551724138,1.94660194174757,0.00735475243692156,43.6699965891727,-73.1999964556243,4
92083789,415,398,323,344,211,340.5,1.034814158742,0.626078694388554,1.05797786442948,0.597647343328957,1.01798205456876,1.81075058481891,0.00529100391838315,43.8063960312966,-73.4539823925275,5
{492CB89C-D0FF-47E3-A144-39464508B9FD},477,247,413,545,399,381,1.34541062801932,0.979002624671916,0.982171799027553,0.748752079866889,0.755716004813478,1.03073286052009,0.00257395656448297,43.9516646254157,-73.4078351557254,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},478,249,413,545,401,381,1.33613445378151,0.979557069846678,0.980132450331126,0.748815165876777,0.762135922330097,1.02719033232628,0.00256395299507891,43.9517002982242,-73.407799482917,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},480,249,413,555,402,378,1.34157650695518,0.98547215496368,1.00777604976672,0.747346072186836,0.76056338028169,1.05970149253731,0.00267343485617597,43.9538005348203,-73.4058999058682,1
92083789,304,249,306,290,183,320,0.946808510638298,0.599221789883269,1.06752411575563,0.634529147982063,1.12915129151292,1.76848874598071,0.00549223409909644,43.6538992343698,-73.4988008172157,5
53545211,56,228,243.5,310.5,217.5,379.5,1.22547742128423,0.840439435073937,1.67080549033773,0.682513090637078,1.33666154633897,2.02637189469781,0.00762163684490611,42.8072675537562,-73.8161684164926,4
50522921,82,225,290,327,219,310,1.0952380952381,0.753456221198157,1.03790087463557,0.684848484848485,0.956923076923077,1.35648148148148,0.00446122168840082,43.0202698928772,-73.7408274450936,2
50522921,81,233,290,327,216,298,1.11538461538462,0.763779527559055,1.04528985507246,0.691176470588235,0.934782608695652,1.3558282208589,0.00455503130656696,43.0167026120345,-73.7415007693526,2
{e3724a05-ba65-46ea-b242-96f7f47fb1c3},3,424,286,329,223,328.5,1.16931708494208,0.773032471106219,1.2195531261987,0.661180773249739,1.02723396366333,1.53921219460076,0.00536062896815353,41.256499225793,-73.6362971981987,2
{228acd11-8d43-4248-9d08-c318efa7c75f},4,441,286,352,263,408,1.20720720720721,0.898058252427185,1.4745308310992,0.744227353463588,1.18367346938776,1.59927140255009,0.00556662369623813,41.2623005162636,-73.7089983817741,5
55506359,5,384,281,320,212,306,1.12794364939261,0.730853658536585,1.12318016675815,0.656315331010453,0.974586647600322,1.55054581349437,0.00515628323473675,41.379396509927,-73.7368989770655,2
{48d44e55-bda9-4839-9ceb-3b574acb275e},7,406,284,374.5,256,341.5,1.24780701754386,0.881590946099984,1.26631130471332,0.694150259067358,0.984221441928938,1.40799161558515,0.00472978355141851,41.3991993777054,-73.579002208763,2
52853317,21,384,317.5,389,250,374,1.16651869869261,0.780305968541263,1.16058943981278,0.653378092059961,0.974633851150535,1.45215826016678,0.0045133623402793,42.1422684363527,-73.5920495384453,2
60460459,2,647,341,470,313,318,1.35416666666667,0.908517350157729,0.980861244019139,0.674226804123711,0.717514124293785,1.04524886877828,0.00297472104275699,41.1572173408381,-73.9576111019079,1
55506359,6,372,279,315.5,206,302.5,1.12348138310954,0.720434618291761,1.12027482954945,0.655700891686336,0.982268170426065,1.54945559954751,0.00525481746078918,41.3805023669883,-73.7394049918575,2
37098607,10,374,306.5,401,326,381.5,1.25811577563687,1.00403232362649,1.29598867970961,0.789374761259853,0.984083872783563,1.24726039064274,0.00390640090511929,41.5488022180485,-74.1037001706209,1
37098607,11,381,306,401,325,381,1.2540192926045,1,1.29357798165138,0.788235294117647,0.988732394366197,1.25376884422111,0.00392605049978682,41.5488824818675,-74.1036065294988,1
52853317,22,384,315,382,251,361,1.19683543643214,0.788939324585495,1.18620133397971,0.653279569892473,0.967903858731197,1.47960353866317,0.00452499947714879,42.1440030266624,-73.5954964235597,2
60448191,1,420,318,445,337,359,1.32486920440195,1.03501069709396,1.1443697198755,0.76687060908458,0.846501253622481,1.0972800844093,0.00330487443867041,41.0510283083513,-73.9832999830768,1
89364675,418,355,258,260,186,315,0.995934959349593,0.704918032786885,1.17167381974249,0.710526315789474,1.15384615384615,1.64548494983278,0.00605854322668482,43.8306490819263,-73.7555246421657,5
89363377,450,393,250,269,184,317,1.05351170568562,0.747524752475248,1.29338842975207,0.711111111111111,1.22556390977444,1.78666666666667,0.00697130063097904,43.8903698223351,-73.6706322763102,5
150679607,479,504,241.5,245,185.5,310.5,0.986633722314837,0.746648313314351,1.38655500432388,0.759439809076277,1.36386946386946,1.81522006729217,0.00723047218662419,43.9529533056202,-74.4490084970987,4
132436556,490,482,272,269,195.5,310,0.981216931216931,0.702242216851325,1.18787469010593,0.713544007652503,1.18471275559883,1.68170163170163,0.00603712385315633,43.9777013164668,-74.4639955357393,5
132436556,491,501,263,269,191,298,0.981132075471698,0.676328502415459,1.164,0.696649029982363,1.18181818181818,1.71212121212121,0.0064057395426302,43.9780000762374,-74.4660021312134,5
131841110,497,468,258.5,239.5,177,284.5,0.928447940947941,0.719103949141972,1.14727041895895,0.75748610363995,1.21205182210031,1.57282196969697,0.00615423884872308,44.0026812005682,-74.760070927486,5
132436509,512,481,256,260,193,314,0.976430976430976,0.742160278745645,1.2540192926045,0.767326732673267,1.26865671641791,1.63117870722433,0.00620228280580912,44.041047306032,-74.6054961894683,5
132435146,547,354,264,274,218,333.5,1.04758135195499,0.807094395280236,1.29341624656625,0.766510903426791,1.21707231893402,1.6065044949762,0.00602312395351417,44.1361064222894,-74.6221375545998,5
132434490,568,329,266,265,210,322,1.00763358778626,0.766839378238342,1.28082191780822,0.7734375,1.27102803738318,1.70833333333333,0.0061419104574107,44.1912119931079,-74.4407190282403,5
150563205,595,331,269,267,198,275,1.00906735751295,0.745098039215686,1.04109589041096,0.737032569360676,1.01082251082251,1.36104513064133,0.00517767031118587,44.2597082443899,-74.2658598395305,6
129691039,607,333,248,262,208,291,1.05263157894737,0.816023738872404,1.21929824561404,0.793587174348697,1.13648293963255,1.44745762711864,0.00575579384296091,44.2816470215728,-74.1323944858998,6
150563204,643,328,263,281.5,211.5,271.5,1.03811029720223,0.794613316790736,1.06274859765426,0.75461861044996,1.00661943452837,1.32878553206997,0.00475800562933317,44.3340280816476,-74.3126848596927,6
135271203,712,307,239,256,195,301,1.02375296912114,0.805728518057285,1.26851851851852,0.793729372937294,1.17934782608696,1.52100840336134,0.00611336032388664,44.4502991416162,-74.2320018852317,5
115353567,733,180,284.5,299,211,322,1.10676060676061,0.739459873296398,1.1799497753106,0.686003670722589,1.06717518830921,1.58700022336386,0.00550549296061706,44.4876396538378,-73.7219788249407,6
129690833,739,349,248,260,216,336,1.05911330049261,0.84688995215311,1.42535211267606,0.806060606060606,1.31699346405229,1.61122661122661,0.00621931260229133,44.5049900160368,-73.9167791135615,5
92081293,872,294,281.5,289,204,306.5,1.0086255785449,0.704560176188626,1.08834402181925,0.715722212880444,1.06731177319413,1.48383466339267,0.00515354587823196,44.7493442946645,-73.8218626885378,6
{492CB89C-D0FF-47E3-A144-39464508B9FD},563,214,301.5,336.5,221.5,266,1.13128805620609,0.745289242980097,0.897257383966245,0.668550918391072,0.820954607756188,1.22715880610617,0.00392929908718073,44.1842022862519,-73.38110284491,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},719,208,346.5,341.5,266.5,302.5,1.02025041035233,0.760865230090676,0.857840983682815,0.740020412201498,0.8461991316506,1.14922182912826,0.00312548908747739,44.4599976864075,-73.3700041423879,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},763,201,345,351,272,275,1.03260869565217,0.780120481927711,0.844221105527638,0.742753623188406,0.811965811965812,1.0954356846473,0.00306555045748477,44.5436102902607,-73.3419430194586,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},765,213,336,353,266,269,1.01459854014599,0.756756756756757,0.807486631016043,0.736413043478261,0.776722090261283,1.05263157894737,0.00317387102442453,44.5460984686485,-73.3274999911465,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},783,212,306.5,338,243.5,257.5,1.06246309485075,0.767708909795241,0.853774027191749,0.731696715650082,0.814245881184589,1.10128205128205,0.0033495384486082,44.5819005910066,-73.2810985855844,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},784,210,319.5,339.5,248.5,267.5,1.06378251245158,0.756486055776892,0.858463265786567,0.736066963339691,0.818367203077481,1.10792057117358,0.00335196586543155,44.5819986912298,-73.2811654721002,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},817,194,330,341,252.5,275,1.04938503921598,0.741017136539525,0.86166076808715,0.738461868865838,0.835062307642641,1.1206469414113,0.00351630353927972,44.6399982186319,-73.3799969878487,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},833,199,306,337,240,306,1.08074534161491,0.773869346733668,1.02244897959184,0.708542713567839,0.925619834710744,1.33153638814016,0.00413219759268806,44.664701638468,-73.3033004497295,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},841,198,328,335.5,252,279,1.00897346638818,0.746535187774425,0.855030852675728,0.750053203941348,0.856251993620415,1.13401360544218,0.00337295157984875,44.6800008141824,-73.4100022788374,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},845,185,294,300,220,269,1.05494505494506,0.738562091503268,0.961432506887052,0.722222222222222,0.900383141762452,1.25,0.00442477876106195,44.6899981187442,-73.3600023787251,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},851,197,319,321,248,281,1.04054054054054,0.772808586762075,0.930397727272727,0.75,0.888888888888889,1.18106995884774,0.00368707593548125,44.7011012803673,-73.4181000063504,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},852,195,318,321,247,281,1.03307086614173,0.777272727272727,0.925925925925926,0.754032258064516,0.882539682539683,1.17788461538462,0.00364254492472074,44.7011681668831,-73.4181668928662,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},873,203,312,322,250,281,1.0188679245283,0.745985401459854,0.862179487179487,0.738275340393343,0.857142857142857,1.16577540106952,0.00364963503649635,44.7499997825194,-73.3700041423879,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},875,201,279,312,223,280,1.0796812749004,0.762057877813505,0.988235294117647,0.706443914081146,0.922448979591837,1.30290456431535,0.00430004777830865,44.7550028939014,-73.3110949583709,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},876,213,292,299,221,260,1.01567398119122,0.725301204819277,0.85781990521327,0.710365853658537,0.831521739130435,1.15573770491803,0.00395130966796253,44.7560998327605,-73.3550037264442,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},878,212,301.5,317,231,258,1.04751322751323,0.736674741070806,0.839479079302954,0.700717721532732,0.796046046046046,1.12984582108591,0.00375967545085192,44.7583026286809,-73.2211013809102,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},890,209,288,307,227,261,1.07011070110701,0.748071979434447,0.873873873873874,0.706099815157117,0.808080808080808,1.15608465608466,0.00408562459577556,44.780000614407,-73.21999998295,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},926,200,303.5,320.5,226,269.5,1.0735,0.733208020050125,0.886976007729054,0.70946805326949,0.835356969402623,1.17757062146893,0.00391634728280924,44.8457010093285,-73.3112019767962,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},936,201,295,314,225,274,1.08225108225108,0.761341222879684,0.887573964497041,0.712418300653595,0.818548387096774,1.18018018018018,0.00407665505226481,44.8600013464069,-73.2099982192872,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},959,208,296.5,333,225,276.5,1.10200050012503,0.776271645021645,0.89586725058609,0.696028243601059,0.812461436089771,1.17349364254902,0.00372708880635323,44.9178002142616,-73.1864006565123,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},988,204,302.5,323,228,280,1.05652769324407,0.748579945244735,0.934245897000566,0.69993777373573,0.893437170252787,1.25950380152061,0.00412565431582761,44.9483004654672,-73.3399943922983,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},989,205,302,323,226,279,1.05660377358491,0.747933884297521,0.940860215053764,0.700787401574803,0.892508143322475,1.26050420168067,0.00411700975081257,44.9483316791746,-73.3399943922983,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},1008,198,319.5,415.5,298.5,294,1.25949754901961,0.928566699768289,0.971906288206721,0.73625786163522,0.771783526208305,1.06749482401656,0.00319823472888739,44.9757997416638,-73.2149968715681,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},1023,199,337,425,322,315,1.22556390977444,0.9501312335958,0.943887775551102,0.758530183727034,0.761029411764706,1.00569800569801,0.00278155274221364,45.0133007815233,-73.1738973371585,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},1024,198,333.5,422.5,319,313,1.22333926223803,0.939339826839827,0.94665186049779,0.754862242522984,0.756392926022868,1.01577054397189,0.00278357375473931,45.0133319952307,-73.1738349097437,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},1036,206,334.5,434.5,323,305,1.28059531709167,0.953875507748356,0.88067670403404,0.748676990610901,0.714910368217054,0.920228429888537,0.00263561312462203,45.0416651233242,-73.1296675138093,1
89363405,441,397,259,254,169,333,1.03322259136213,0.685840707964602,1.37012987012987,0.665127020785219,1.3135593220339,2.03743315508021,0.0077171896294107,43.8807961323733,-73.5831001226311,4
89363377,444,370,232,241,155,295.5,1.01935644877014,0.692959624174708,1.28995709305444,0.676991605276683,1.25432462274568,1.92669172932331,0.00824265799935079,43.8829989282937,-73.7110986183702,4
89363169,462,511,231,251,187,342,1.06763285024155,0.836879432624114,1.54966887417219,0.784688995215311,1.45625,1.92872117400419,0.00799043062200957,43.9179984124622,-74.2158956122266,4
92083087,545,186,250.5,262,183,316,1.0548848452293,0.729372345171364,1.24086486486486,0.68871237458194,1.17251642036125,1.74904580152672,0.0068714413023293,44.1299038127241,-73.5804960076159,5
150563204,620,360,227.5,255,185,307,1.07238871363477,0.796049165935031,1.40245559985502,0.720284867363344,1.27871422702999,1.75686090225564,0.00742897687630637,44.3016995990102,-74.3004000362905,4
115353775,636,274,258.75,256.5,187,306.5,0.989611124585658,0.714934289127838,1.22960875331565,0.714285714285714,1.19136745607334,1.70198555956679,0.00613514534873259,44.3251990615618,-73.9591985418829,5
129690937,665,313,258,269,201,296,1.00584795321637,0.74025974025974,1.09195402298851,0.740540540540541,1.08835341365462,1.47897196261682,0.00549779458097038,44.3692014707572,-74.2522952541259,6
135271412,691,377,256,275,199,328,1.04469273743017,0.762430939226519,1.31265508684864,0.734736842105263,1.21497584541063,1.68231046931408,0.00611731843575419,44.4075006897053,-74.2778994123748,5
135271335,707,322,267,289.5,237,309,1.04449472096531,0.839761297634226,1.16337088430112,0.796799191374663,1.1091021732819,1.36605244507442,0.00483647233845521,44.4293993349788,-74.2558982077771,6
115354015,716,177,274,325,215,329,1.14285714285714,0.791208791208791,1.21182266009852,0.672077922077922,1.03501945525292,1.53846153846154,0.00536871062206052,44.4578038086892,-73.5014049322309,2
115354015,717,188,307,352,245.5,373.5,1.12389283160037,0.791587319368209,1.24038710077648,0.700286484664644,1.07608784893268,1.58196895035236,0.00492991195079359,44.4587803518199,-73.4969502902785,6
129690752,741,297,262,265,189,315,1.00290697674419,0.701492537313433,1.21603128054741,0.717223650385604,1.18909090909091,1.69166666666667,0.00641544018545474,44.5056990131043,-73.8767007132931,5
132876320,862,336,271,287,217,352.5,1.06795285760413,0.795308579117722,1.32139622153209,0.742535650623886,1.21604938271605,1.6323055028463,0.0057186931647445,44.7248014024664,-74.2822024448914,5
132876172,868,342,272.5,271.5,202.5,301,1.00581887073311,0.756467810587922,1.11745669050442,0.760847107438017,1.09906523064418,1.49252448619734,0.0053604884164643,44.7411975170399,-73.9675994882676,6
132876172,870,331,257,262,190,296,1.00945179584121,0.753424657534247,1.125,0.759139784946237,1.11111111111111,1.45188284518828,0.00551961540744258,44.7427715797118,-73.9633321285595,6
132876003,914,332,292.5,315,242,360.5,1.08497257408816,0.836363399916771,1.26001348494788,0.75724143955276,1.13206469456469,1.45240240656538,0.00491787001499033,44.8189999122204,-74.0186026861169,6
{492CB89C-D0FF-47E3-A144-39464508B9FD},699,197,321,335,246,321,1.04843304843305,0.75,1.003861003861,0.730569948186529,0.979381443298969,1.36283185840708,0.00395042220137277,44.4199995499581,-73.4000005151745,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},746,209,327,331,244,254,1.02040816326531,0.746031746031746,0.794117647058824,0.740566037735849,0.780722891566265,1.07172995780591,0.00317460317460317,44.5199993501827,-73.3099980195117,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},747,196,332,337,268,270,1.03136835374551,0.757229442164463,0.828182257922664,0.747745435255061,0.792202077099102,1.0636302294197,0.00317451736078525,44.5199993501827,-73.3600023787251,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},781,193,330,333,262,272,1.03833865814696,0.77431906614786,0.834224598930481,0.743589743589744,0.812627291242363,1.09791666666667,0.00334388971684054,44.5800010139578,-73.3500006150622,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},782,203,326,334,254,278,1.00913242009132,0.760191846522782,0.855421686746988,0.755043227665706,0.82258064516129,1.09068010075567,0.00331772864472032,44.5800010139578,-73.3899987515116,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},837,193,304,324,231,263,1.05431754874652,0.736156351791531,0.894308943089431,0.710914454277286,0.83469387755102,1.16541353383459,0.00378630191297453,44.6699990505195,-73.2600025785005,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},877,213,286,299,221,260,1.02477477477477,0.725301204819277,0.859195402298851,0.716049382716049,0.831521739130435,1.1588785046729,0.0039737568899817,44.7561667192763,-73.3550037264442,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},881,218,270.5,311,200.5,280,1.10503899835796,0.752214585719741,1.00493431696111,0.666666666666667,0.904554865424431,1.35573101299817,0.00481542979064189,44.7599970870812,-73.1800018465006,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},882,199,305,316,220,311,1.06534090909091,0.761029411764706,1.06806282722513,0.714285714285714,1.01632653061224,1.44927536231884,0.00455762366139725,44.7607997252709,-73.4066980849568,6
{492CB89C-D0FF-47E3-A144-39464508B9FD},891,208,304.5,315.5,227.5,261.5,1.06392903418718,0.759457053849577,0.848981582204884,0.717649593696134,0.797441340782123,1.11493710691824,0.00374275372450622,44.780000614407,-73.2500008148376,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},916,210,281,304,218.5,272.5,1.03144894321365,0.736315595428291,0.924729279159659,0.714387780662204,0.866116484440707,1.22539521881627,0.00410723513614205,44.8199987508564,-73.3500006150622,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},919,201,275,327,226,271,1.1551724137931,0.818627450980392,0.966666666666667,0.702222222222222,0.846153846153846,1.18674698795181,0.00418679549114332,44.8300005145193,-73.300005174051,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},922,195,317,370,270,278,1.14939024390244,0.821888412017167,0.916666666666667,0.721804511278195,0.801556420233463,1.12797074954296,0.00343987823439878,44.8396990593105,-73.2967009801704,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},942,207,272,298,200,279,1.07473309608541,0.718232044198895,1.06561679790026,0.680672268907563,0.978142076502732,1.5,0.0051792828685259,44.8800004146316,-73.3600023787251,6
{492CB89C-D0FF-47E3-A144-39464508B9FD},850,207,301,320,231,279,1.07258064516129,0.754940711462451,0.935897435897436,0.724669603524229,0.858851674641148,1.22695035460993,0.00400833734167068,44.6999998824071,-73.2699954239613,2
132433493,713,278,248.5,249.5,200,322,1.01193511828871,0.789204055220017,1.35380104162108,0.799346519934755,1.34034194055328,1.70734793187348,0.0061764486988333,44.451779563166,-74.7620909002632,5
129691090,622,344,248,250,200.5,318.5,0.990172463628481,0.761614036250373,1.27160321015304,0.780364147466099,1.26590806853965,1.66614045068108,0.00659714594124158,44.3119867451405,-74.4148740785346,5
150679595,574,342,257.5,257,190.5,303.5,0.971250516457788,0.723593496898582,1.21566846323099,0.749044022589644,1.25371514750239,1.65601955422985,0.00622762703851066,44.2000008812842,-74.4999983176448,5
132433474,731,263,220,238,181,319,1.02127659574468,0.78,1.49350649350649,0.763636363636364,1.46101694915254,1.86501377410468,0.00764827327327327,44.4797202903669,-74.7584210600962,4
