site_no,station_nm,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster_sel,cluster
60460459,60460459,1,341,470,313,318,1.35416666666667,0.908517350157729,0.980861244019139,0.674226804123711,0.717514124293785,1.04524886877828,0.00306524594949642,41.1572173408381,-73.9576111019079,3,3
61790779,61790779,1,332,351,251,416,1.07975460122699,0.755208333333333,1.29351535836177,0.708,1.19473684210526,1.72701949860724,0.00520186595966037,41.8026989729307,-74.429098610895,1,1
62634956,62634956,2,334,382.25,240.25,351.5,1.12369799139931,0.695284974920135,1.0728933414518,0.616397363692808,0.950219970181681,1.57792178060035,0.00472431670838429,42.8117556389665,-75.8892557759017,4,4
84198433,84198433,3,340,451,299,401.5,1.26101694915254,0.847272727272727,1.13454545454545,0.667924528301887,0.902857142857143,1.36150779442547,0.00395288336464807,42.6911481032234,-78.0309151913107,3,3
84202017,84202017,2,361.5,425.25,276.5,381,1.16741873590632,0.75047248457462,1.07016920939458,0.642379716243941,0.916999611343269,1.50072294730948,0.00415507019436071,42.3805940103562,-78.1904908111598,4,4
87959174,87959174,2,339,430.75,300.75,339,1.25932347022407,0.871455828353373,1.01092345324448,0.700239540972648,0.801225101023132,1.14964814562694,0.00340103636892292,43.1241535701193,-76.4775472074333,3,3
87961508,87961508,2,406,357,202,317.5,0.891073567151411,0.506190942666091,0.78992617301759,0.568171911993422,0.894163682238341,1.57231439654738,0.00387281662505988,42.8725510227292,-76.3751528699431,2,2
87961532,87961532,2,353,386,231,311,1.07237608400399,0.641102099236641,0.888190540597659,0.593937814834115,0.837797554758716,1.39715142016553,0.0039616192547193,42.8345572522033,-76.5136101872031,4,4
87961872,87961872,2,359.25,367,223.75,324.75,1.01828740233142,0.605431846649392,0.902877693151585,0.593066612979301,0.884246080094536,1.51698768437998,0.00422282020487532,42.7749591370735,-77.3073234860649,4,4
87964232,87964232,2,378.75,401,232.75,282.5,1.05455369877168,0.607889936150806,0.768765393979485,0.579585587527477,0.727377011489984,1.26107479185736,0.00333982764909183,42.6864593584657,-76.6616055216164,4,4
87964828,87964828,1,350.5,347.5,219,321.5,1.01497821350763,0.622594504438885,0.960454296661193,0.616215006851805,0.948061918990704,1.54522727272727,0.00440863701206069,42.4935341218379,-77.1403747426239,2,2
87965156,87965156,4,371,379,240.5,333.5,1.0089280628809,0.628537735849057,0.878870689082331,0.633762317987939,0.881495042283222,1.40614541725143,0.00379044841905668,42.6309948300124,-76.9082138758267,4,4
89363169,89363169,1,231,251,187,342,1.06763285024155,0.836879432624114,1.54966887417219,0.784688995215311,1.45625,1.92872117400419,0.00834944231170646,43.9179984124622,-74.2158956122266,5,5
89363377,89363377,2,241,255,169.5,306.25,1.03643407722788,0.720242188324978,1.29167276140325,0.694051358193897,1.23994426626006,1.85667919799499,0.00772568619825426,43.8866843753144,-73.6908654473402,5,5
89363405,89363405,1,259,254,169,333,1.03322259136213,0.685840707964602,1.37012987012987,0.665127020785219,1.3135593220339,2.03743315508021,0.00786653727830199,43.8807961323733,-73.5831001226311,5,5
89364675,89364675,3,258,260,186,292,0.995934959349593,0.704918032786885,1.16913946587537,0.710526315789474,1.15384615384615,1.63265306122449,0.0063778486427627,43.7872917560166,-73.7714079601181,1,1
89364961,89364961,2,256.5,262.25,177.25,316.5,1.02957244997982,0.70359491845192,1.27217745128846,0.683565888635001,1.22655615564492,1.83034520304257,0.0071355477407929,43.7212361193778,-73.6957102606348,1,1
89365151,89365151,2,259,281,213,329.25,1.05071601174575,0.766023672365995,1.29506883543885,0.725786939232619,1.19565523867056,1.70601587649985,0.00658901866118442,43.6798199887934,-73.8602845327648,1,1
89365393,89365393,3,260,280,204,325,1.05729166666667,0.735880398671096,1.3166144200627,0.705159705159705,1.23555555555556,1.79674796747967,0.00683745888869656,43.6263999581732,-73.8434610876737,1,1
91152749,91152749,1,276,277,215,305,0.97733263723661,0.776471718659919,1.12143391387969,0.788439413620338,1.13346776129435,1.42249981521177,0.0051539848377238,45.1539987970627,-71.1702760835105,2,2
91152907,91152907,1,261.5,256,187,287,0.967033959537572,0.714832203095114,1.12239418522141,0.763500482160077,1.13940307235555,1.49186051232087,0.00570501151939147,45.0868001441872,-71.2521986880644,2,2
91153185,91153185,1,243,234,173,291,0.985685071574642,0.738916256157635,1.27807486631016,0.763313609467456,1.29292929292929,1.69856459330144,0.00698997775021167,45.0389004806711,-71.3180997425332,1,1
92081293,92081293,1,281.5,289,204,306.5,1.0086255785449,0.704560176188626,1.08834402181925,0.715722212880444,1.06731177319413,1.48383466339267,0.00527117109553348,44.7493442946645,-73.8218626885378,2,2
92083087,92083087,1,250.5,262,183,316,1.0548848452293,0.729372345171364,1.24086486486486,0.68871237458194,1.17251642036125,1.74904580152672,0.00698221876856973,44.1299038127241,-73.5804960076159,1,1
92083789,92083789,4,319.5,323.5,215.25,330.25,0.990942437700441,0.645575232361741,1.04876425165561,0.657211663938121,1.02846741263177,1.65639627172453,0.00517163649609888,43.6120215868263,-73.5671198192308,2,2
92797659,92797659,17,258,266,176,291,1.02250412158246,0.694915254237288,1.149377593361,0.676855895196507,1.12755102040816,1.69139465875371,0.00686813186813187,43.7509691429022,-71.5242757225415,1,1
92797749,92797749,4,249.5,261.5,168,316,1.02760284408329,0.658326734241368,1.30896686159844,0.647306425193419,1.25510429835651,1.97433051444679,0.0079135810330823,43.7219763301527,-71.6042413719081,5,5
92797923,92797923,8,267.5,264,178,295.5,0.980504390260726,0.660551923955913,1.13101712810802,0.685191504147027,1.13156385802326,1.68898239273652,0.00631499937479193,43.6620532580336,-71.7712636905165,1,1
92798357,92798357,1,265,290,205,320.5,1.06907175511827,0.74542195256481,1.17183047252966,0.693064182194617,1.12509780675756,1.61903444807644,0.00610956395500543,43.4667998132682,-71.6826936810672,1,1
D03CB32B-7849-4D33-A753-CF6A27EF9301,D03CB32B-7849-4D33-A753-CF6A27EF9301,8,233.5,249.5,182.75,260.25,1.03029078396415,0.775291901265265,1.15770948389683,0.751914378700593,1.10216315342069,1.44819694456314,0.00612941339452801,45.6172475594659,-67.5561245148057,2,2
{08A1ED11-309D-427F-A22E-661EDA50562B},{08A1ED11-309D-427F-A22E-661EDA50562B},5,262,263.5,193,325,1.03571428571429,0.752941176470588,1.27644230769231,0.737827715355805,1.22404371584699,1.64996391704057,0.00615658178000213,44.9862072835225,-71.7043488594232,1,1
{0AB571EC-CB75-4D46-B216-FCA992F04802},{0AB571EC-CB75-4D46-B216-FCA992F04802},1,254,279,186,327,1.06912442396313,0.715976331360947,1.28232189973615,0.678100263852243,1.20338983050847,1.81168831168831,0.00713263114837918,43.8847023048961,-72.2407992280175,1,1
{0e5a1953-98e1-4f0e-9976-c8adc14c794d},{0e5a1953-98e1-4f0e-9976-c8adc14c794d},1,379,495,354,394,1.2997005988024,0.886973395128053,1.05496870340427,0.697549845076115,0.815343894596502,1.25549783316734,0.00331265919041516,42.3628021971529,-74.4359968402247,3,3
{1A652FA7-5192-4083-974A-A65AC0A2958F},{1A652FA7-5192-4083-974A-A65AC0A2958F},3,251,251,194.5,315,1.00650496593614,0.753088272068017,1.32910449819355,0.764658125361448,1.31081286017592,1.81583333333333,0.00723439575033201,47.2310272586195,-69.0082764786462,5,5
{209807EF-DFED-4E07-9A11-B186DF0ABE7B},{209807EF-DFED-4E07-9A11-B186DF0ABE7B},3,245,266.5,178,297,1.07337010699807,0.731950495843469,1.24379852013586,0.682639885222382,1.1404807084124,1.69804924242424,0.00690263919684651,44.5643763238666,-69.7629555500696,1,1
{20C24096-9A69-4A07-BD34-FC35D8105CEF},{20C24096-9A69-4A07-BD34-FC35D8105CEF},3,309,312.5,214,366,1.01214574898785,0.685193298517402,1.13357400722022,0.688644688644689,1.14024390243902,1.73529411764706,0.00543979347224783,44.7494334766856,-72.055202523971,1,1
{21C3C72C-023A-4822-816A-192B47CEED40},{21C3C72C-023A-4822-816A-192B47CEED40},1,236.5,241,186.5,300,1.01739495798319,0.774302467763451,1.29292127698168,0.772131426625809,1.27174505007615,1.62123389758331,0.0068551116176884,46.6790068982401,-69.1910193580185,1,1
{228acd11-8d43-4248-9d08-c318efa7c75f},{228acd11-8d43-4248-9d08-c318efa7c75f},1,286,352,263,408,1.20720720720721,0.898058252427185,1.4745308310992,0.744227353463588,1.18367346938776,1.59927140255009,0.00559185805087444,41.2623005162636,-73.7089983817741,1,1
{271AECE1-10AB-401D-9D1B-EFD602F0D942},{271AECE1-10AB-401D-9D1B-EFD602F0D942},1,252.5,260.5,197.5,324.5,1.00336582616682,0.772486772486773,1.29857397504456,0.76635204504057,1.28156363329679,1.70662385643913,0.00675890636213516,43.6393045966218,-74.3997577259634,1,1
{2DDE314B-2464-492A-81D0-75C77AE26532},{2DDE314B-2464-492A-81D0-75C77AE26532},1,269,290,241,309,1.09195402298851,0.896551724137931,1.20952380952381,0.817241379310345,1.07142857142857,1.31372549019608,0.00488373788176981,43.7067886319647,-74.4770071926133,4,4
{363A6067-A94A-4DA7-9187-EED11F14C850},{363A6067-A94A-4DA7-9187-EED11F14C850},3,270,290,181,320,1.05128205128205,0.653005464480874,1.18037135278515,0.620209059233449,1.1390977443609,1.86238532110092,0.00689772341148488,43.9211078922635,-72.1534231428753,1,1
{36A1FAF7-574F-4F86-AFAF-E4C3842DC153},{36A1FAF7-574F-4F86-AFAF-E4C3842DC153},2,241,249,180,277,1.01688241639698,0.754267227691331,1.14674511423066,0.735591206179441,1.11487978115852,1.52368513323983,0.006322139579204,45.5017061199072,-69.4892551842256,2,2
{3718B299-058F-46AA-93F6-11C7A1C3AE3D},{3718B299-058F-46AA-93F6-11C7A1C3AE3D},7,290,318,229,299.5,1.09863167828107,0.77731644047958,1.03280082337674,0.716333333333333,0.94389945917769,1.28688162030031,0.00445402298850575,44.9679708342428,-72.2221729259029,4,4
{39FB2C21-135D-472F-AD9C-44CE2F42DD0B},{39FB2C21-135D-472F-AD9C-44CE2F42DD0B},2,242.5,267,207.5,312.5,1.07417914051183,0.806930693069307,1.25577790468643,0.747537256883051,1.16092208154906,1.54268817204301,0.00637030169154841,44.3647000082438,-71.8222925281969,1,1
{3D8356D2-DBFB-4A6C-8C1C-FB0C8B564149},{3D8356D2-DBFB-4A6C-8C1C-FB0C8B564149},2,236.75,242.5,170.75,285,1.03434058794265,0.729963673405696,1.23548374700937,0.699135923520039,1.17017764631434,1.71744787209156,0.00725437168561007,44.3628940723171,-70.0594605018845,1,1
{3DC8B74D-93F0-4A38-8DA0-C9165B8C96A2},{3DC8B74D-93F0-4A38-8DA0-C9165B8C96A2},5,297,367,244,328.5,1.21978021978022,0.816208040593287,1.14748201438849,0.657313776206507,0.933333333333333,1.38379135903746,0.00468008062036689,44.9726462653988,-72.8751598620829,4,4
{400E91F5-131A-4FA2-9188-5E7E38B181B1},{400E91F5-131A-4FA2-9188-5E7E38B181B1},1,239,232,183,255,0.984615384615385,0.757575757575758,1.12177121771218,0.781021897810219,1.12735849056604,1.44957983193277,0.00606518758130867,46.4439186316014,-69.3037186780433,2,2
{40576B33-2DF3-45B0-96A9-1752642B6316},{40576B33-2DF3-45B0-96A9-1752642B6316},2,272.25,306.5,202.5,386.25,1.14018998857994,0.754560012214064,1.48967034379958,0.664013329549698,1.268019680145,1.95424246450688,0.00719501544231327,43.746401056173,-73.2120627830749,5,5
{4439E4A4-3A6C-4788-8036-7168D9647245},{4439E4A4-3A6C-4788-8036-7168D9647245},1,262,272,207,293,0.996385349927584,0.763230033439614,1.09267672518556,0.779277744655481,1.07174056479282,1.39870061528497,0.00533855196673654,44.9866844073352,-70.8323163555687,2,2
{48d44e55-bda9-4839-9ceb-3b574acb275e},{48d44e55-bda9-4839-9ceb-3b574acb275e},1,284,374.5,256,341.5,1.24780701754386,0.881590946099984,1.26631130471332,0.694150259067358,0.984221441928938,1.40799161558515,0.00495771695628573,41.3991993777054,-73.579002208763,4,4
{492CB89C-D0FF-47E3-A144-39464508B9FD},{492CB89C-D0FF-47E3-A144-39464508B9FD},85,307,333,240,279,1.07258064516129,0.759457053849577,0.898026315789474,0.719745222929936,0.818367203077481,1.1588785046729,0.00378862128686818,44.5108989019927,-73.3055104851316,4,4
{4B4084FE-E1F1-404B-9E14-2EE7D81B6478},{4B4084FE-E1F1-404B-9E14-2EE7D81B6478},3,261,279,216,380,1.05357142857143,0.795336787564767,1.34965034965035,0.763586956521739,1.25380710659898,1.68181818181818,0.00630468347915594,44.4111318843298,-72.2171005922855,1,1
{4C93E990-31DC-4E13-8902-5466A430064D},{4C93E990-31DC-4E13-8902-5466A430064D},3,252,259,172,313,1.02835834226509,0.698960117308618,1.27321178860716,0.679696046257228,1.2470971950424,1.953148323347,0.00768956032813779,43.6090644596444,-70.7085287375911,5,5
{52663C5A-D077-4979-9F77-BC2A9F382BEC},{52663C5A-D077-4979-9F77-BC2A9F382BEC},2,236,243,167.5,281,1.02735231941287,0.71527604815276,1.21752525252525,0.694305684634449,1.18946648426813,1.71244862008221,0.00726188065685302,44.2536795397656,-69.1119550372399,1,1
{5714269B-A908-4A4A-9600-DEB750322D32},{5714269B-A908-4A4A-9600-DEB750322D32},1,231,235,178,282,1.02727272727273,0.782608695652174,1.28213166144201,0.760869565217391,1.22147651006711,1.58163265306122,0.00684689460199664,44.9703507201765,-67.7181024753474,1,1
{59727CA5-B2C3-4C3A-892A-AF5DE2B2365A},{59727CA5-B2C3-4C3A-892A-AF5DE2B2365A},1,217,216,161,282,1.02816901408451,0.787709497206704,1.36551724137931,0.778481012658228,1.29367088607595,1.69827586206897,0.00782615604640076,46.2824144505466,-68.9359454004582,1,1
{694B35CA-E4F4-43FB-B0C6-13B54A734F3D},{694B35CA-E4F4-43FB-B0C6-13B54A734F3D},1,255,258,187,337,1.01906241906242,0.729918004308248,1.35409292137635,0.711291580184276,1.32890915231341,1.86502732240437,0.00731383263687989,42.7983003015377,-72.9085986608826,5,5
{6DB96D42-F2BE-45FD-9147-372FAAE74007},{6DB96D42-F2BE-45FD-9147-372FAAE74007},2,300.5,317.5,207.5,344.5,1.05228836788849,0.679585944753946,1.16936383928571,0.64499484004128,1.08544694594851,1.68364073777065,0.00560278857633298,43.4666504333829,-73.2123481655423,2,2
{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},4,348.75,544.25,370.25,451,1.48856139209423,1.03060551041886,1.32753540891874,0.684531625647377,0.881542671408088,1.27437288485882,0.00365507507270342,44.3882496356823,-73.1595981148553,3,3
{71EDAB99-35BF-470B-80E4-308AD356B128},{71EDAB99-35BF-470B-80E4-308AD356B128},3,261.5,267.5,202,344,1.00679880788026,0.712681514684596,1.32252456538171,0.731512552821278,1.32064888623433,1.83972537878788,0.0071078541563638,44.6454041354757,-71.6498286199363,5,5
{784E1A9D-6304-42CA-9BB5-589AAE44AC02},{784E1A9D-6304-42CA-9BB5-589AAE44AC02},1,237,233,170,259,0.988095238095238,0.737623762376238,1.14285714285714,0.746177370030581,1.14173228346457,1.50326797385621,0.00634290284327514,45.5543681033484,-69.7693469282462,2,2
{85383A01-DC89-47AA-BC5D-BE373FB0B5C3},{85383A01-DC89-47AA-BC5D-BE373FB0B5C3},1,257,260.5,202,303.5,0.995697949818666,0.763747647941817,1.1632777966678,0.762167850565641,1.19230571625274,1.60623626581799,0.00624994655960307,47.3366618762086,-69.0532866446797,1,1
{8B825C33-9244-414D-A524-1E04AF8DCF77},{8B825C33-9244-414D-A524-1E04AF8DCF77},2,250.5,252.25,188.5,319.5,1.01589721254355,0.749813471795904,1.27450377517358,0.741751347019842,1.28364016930711,1.70876961593707,0.00684766587742603,44.9400020784067,-71.8607500452323,1,1
{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},4,272,279.5,193.5,311.5,1.0048742275144,0.681555576776165,1.15640721669904,0.679292115629616,1.13058382503126,1.66853707813729,0.00612380588223093,44.8974343849753,-71.9881298407004,1,1
{8EA63423-8648-45D6-8CC7-3539386D5003},{8EA63423-8648-45D6-8CC7-3539386D5003},2,223.5,252.25,214,403.75,1.10532985166032,0.929512826879451,1.8638155879973,0.823456385942694,1.59072808394461,1.90221630540764,0.008526380420152,44.9916986664699,-68.0109071164714,5,5
{8F657668-3C7F-4561-A098-66F0803A624D},{8F657668-3C7F-4561-A098-66F0803A624D},3,272,300,207,366,1.09848484848485,0.776119402985075,1.34154929577465,0.704359370136758,1.20808080808081,1.8,0.00661764705882353,44.3580670954268,-72.2871976608457,1,1
{909232BA-54DA-406B-B128-B7294DAD54D3},{909232BA-54DA-406B-B128-B7294DAD54D3},1,227.5,232,182.5,293,1.03426516985839,0.802478580171359,1.30829641562626,0.793951612903226,1.26101916376307,1.61711919005983,0.00710821622004319,46.6397534316666,-69.3771377768883,1,1
{9665CC8B-3403-4112-8ECF-C667CBC6B5D7},{9665CC8B-3403-4112-8ECF-C667CBC6B5D7},2,277.5,274.75,196.25,335.75,0.995748862987718,0.719219861857787,1.21740296478627,0.724953961063768,1.23828366506452,1.6752210969896,0.00603640600111139,44.9541485764988,-71.7148995384257,1,1
{A12820E6-46CA-4331-BE8F-4C04BD153C6A},{A12820E6-46CA-4331-BE8F-4C04BD153C6A},2,247.5,242,179,301.5,0.97615619420607,0.71584690958836,1.23212705436157,0.745356298547788,1.25006035731531,1.74421209858103,0.00704592217768362,43.7255904315565,-74.9051477802599,1,1
{A1538A84-DF2C-4E07-A650-57A7CAA8F7C8},{A1538A84-DF2C-4E07-A650-57A7CAA8F7C8},3,282.5,284,196.5,343,1.0095157860438,0.677285803141036,1.21158119117727,0.685446009389671,1.20374194535268,1.7508865248227,0.00619782840645202,44.8578669233693,-71.9890636507793,1,1
{A57B3FBB-2336-46D9-9089-0295A1E6EB87},{A57B3FBB-2336-46D9-9089-0295A1E6EB87},3,315,382,249,350,1.20338983050847,0.801217038539554,1.21269841269841,0.654450261780105,1.0079575596817,1.58510638297872,0.00508417164705446,44.3912428072644,-72.7565596649973,4,4
{AD210F9E-16BA-4959-88B0-DC2B85ED18D3},{AD210F9E-16BA-4959-88B0-DC2B85ED18D3},3,255,273,210.5,353.5,1.05357142857143,0.792553191489362,1.32467532467532,0.768456375838926,1.29584362370903,1.77049180327869,0.00694310511089682,44.2657666763545,-72.2629327192798,1,1
{AF8981CC-D81F-4D0B-869C-1E32FD584230},{AF8981CC-D81F-4D0B-869C-1E32FD584230},4,281.25,334,299.75,266,1.16460108067517,1.04951898982785,0.967061201456874,0.901196351868881,0.863048698791409,0.963833360692827,0.00348995593407482,44.6380696574263,-68.4070436210822,4,4
{B0EE33B2-6711-4C98-9A69-D26B8B68E733},{B0EE33B2-6711-4C98-9A69-D26B8B68E733},4,265.25,294.75,224.25,338,1.09312303823492,0.795132610006028,1.27734716157205,0.735551075268817,1.15277436527437,1.57192615813305,0.00599661630200282,44.9260997160973,-72.1028747733334,1,1
{B885C827-F88A-4D60-B37B-096A0A70D87C},{B885C827-F88A-4D60-B37B-096A0A70D87C},2,310.5,386.75,315.5,484.75,1.24953347934117,1.01338823020759,1.557679361681,0.810342940072248,1.26554498351978,1.57212417885293,0.00506743211372991,44.6818000614575,-73.1009464439241,1,1
{BC305E89-B088-4368-90B6-EC94B95EF6BA},{BC305E89-B088-4368-90B6-EC94B95EF6BA},2,274.75,309.5,209,338.5,1.11953376057042,0.73475520859943,1.27003900250644,0.649866310160428,1.11839238402419,1.77098816597694,0.00644723534600988,44.85154912036,-72.9931989556191,1,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},7,274,289,186,323,1.03426791277259,0.655993852459016,1.17102966841187,0.636955052382562,1.13245734034128,1.8223768115942,0.00661316650073242,43.6485718826398,-73.2090407865895,1,1
{BD323BBF-76FC-4EF4-91FB-CD8392B6F201},{BD323BBF-76FC-4EF4-91FB-CD8392B6F201},1,254,267,222,296,1.02479338842975,0.827027027027027,1.15736040609137,0.805555555555556,1.12186379928315,1.3880266075388,0.00546467168322363,45.6155380515996,-70.2757491984818,2,2
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},3,240,248,172,278,1.03070175438596,0.715705765407555,1.18769688985623,0.702507537199728,1.15099077788063,1.7036148160734,0.00711805555555556,44.5113576123411,-69.9085199312253,1,1
{CB797A2A-6B0B-431B-82BE-845522217773},{CB797A2A-6B0B-431B-82BE-845522217773},6,291.5,301,198.75,324,1.02506980518842,0.665942028985507,1.0956747622141,0.656276296041385,1.05550008427731,1.64086509376891,0.00566911399879571,44.5854336854079,-72.3093898636051,2,2
{CE57E4DF-187C-4AFB-9523-1D0345861DE0},{CE57E4DF-187C-4AFB-9523-1D0345861DE0},2,257,263.5,196.5,310,1.02196308289531,0.769346815705141,1.20371319980695,0.758977158462453,1.16709827748938,1.53546463053922,0.0059762425747308,43.7226741794676,-74.3031936631005,2,2
{D05016DE-43ED-4053-A3FA-11D1DC1531FB},{D05016DE-43ED-4053-A3FA-11D1DC1531FB},2,228.5,225.5,165.5,259.5,0.993273542600897,0.749966918089189,1.14921171171171,0.760107717279032,1.16399370351782,1.51737967914439,0.00664333497244248,46.1474196252546,-69.1811848106451,1,1
{DD71638D-D224-42FC-98D2-C981FD88FDF9},{DD71638D-D224-42FC-98D2-C981FD88FDF9},3,284,290,199,356,1.04032258064516,0.697996918335901,1.25221238938053,0.690036900369004,1.17241379310345,1.8328173374613,0.00643093802618,43.9023008903871,-73.0756678000521,1,1
{DE7B1E80-D00E-4A2B-AEBF-30926F6D8D16},{DE7B1E80-D00E-4A2B-AEBF-30926F6D8D16},1,237.5,239.5,177,313.5,1.01255421804182,0.748088685015291,1.35274710476703,0.753734671125976,1.34143116989496,1.7955256793285,0.00756010812348841,46.4075412852074,-69.0393742493929,5,5
{DFA65455-AC2A-409A-917C-921EB259F02F},{DFA65455-AC2A-409A-917C-921EB259F02F},2,218.25,220.25,160,233,0.974512333313696,0.749541760227448,1.11359263873362,0.774358343784254,1.11961177912746,1.44463181139886,0.00661898280696831,44.8087774230554,-67.3460217061447,2,2
{E78EEE1C-3E03-4584-A1EC-2F91767395A6},{E78EEE1C-3E03-4584-A1EC-2F91767395A6},4,288,319.25,231.5,349.25,1.10383236599522,0.796493763183683,1.26184210526316,0.715735486687036,1.1324020592667,1.55777488167913,0.00538982272959138,43.7293316173404,-72.9119284945943,2,2
{EB75ECC6-BD1B-448A-BB4A-0BEA5CFC3880},{EB75ECC6-BD1B-448A-BB4A-0BEA5CFC3880},1,267,269,202,298,0.986627043090639,0.74934036939314,1.09926470588235,0.751256281407035,1.09904153354633,1.48803827751196,0.00557317706933319,44.775327476503,-70.8971828985932,2,2
{F399AC31-CB94-470B-AA43-9A294D8C87B1},{F399AC31-CB94-470B-AA43-9A294D8C87B1},1,247,254,197,327,1.01142857142857,0.776595744680851,1.33333333333333,0.772151898734177,1.30263157894737,1.70866141732283,0.00691765756001148,42.9756030776248,-72.9477986182435,1,1
{FE39DA50-C9A0-45F5-A12C-0A988E3545F3},{FE39DA50-C9A0-45F5-A12C-0A988E3545F3},2,287,291,221.5,342,1.02861712874621,0.747434017595308,1.23846037811746,0.733214192453323,1.20581392408264,1.61950832672482,0.00564391558886867,44.8058500232138,-71.8700985505909,1,1
{FE85533D-5FB3-4D74-8D10-82219E761BF7},{FE85533D-5FB3-4D74-8D10-82219E761BF7},4,289,294,208,354.5,1.00312074001947,0.705612544969867,1.24051051051051,0.706861300423651,1.21736199801334,1.72054919312858,0.00598505926630646,44.7293764401472,-72.1500498329283,1,1
{e3724a05-ba65-46ea-b242-96f7f47fb1c3},{e3724a05-ba65-46ea-b242-96f7f47fb1c3},1,286,329,223,328.5,1.16931708494208,0.773032471106219,1.2195531261987,0.661180773249739,1.02723396366333,1.53921219460076,0.00538186082028236,41.256499225793,-73.6362971981987,4,4
