system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,dissPermID,img_qual,included_RF,lat,loc_rowid,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_LT05_016030_19840514_00000000000000000407,485.0,11,554.0,491.0,554.0,324.0,2792.0,225.0,18.0,0,1984-05-14,113132715,9.0,NA,43.29759922379522,125,-76.83209925039492,-0.2619589977220957,68.0,0.0,LANDSAT_5,129.473358,32.955696,52.0,0.0,
1_LT05_016030_19840514_0000000000000000040a,590.0,2,700.0,587.0,662.0,374.0,2781.0,226.0,18.0,0,1984-05-14,113132613,9.0,NA,43.330502930468604,133,-76.70919750715984,-0.30353817504655495,68.0,0.0,LANDSAT_5,129.473358,32.955696,35.0,0.0,
1_LT05_017030_19840521_00000000000000000015,354.0,14,483.0,345.0,356.0,137.0,2855.0,90.0,7.0,0,1984-05-21,84202017,9.0,y,42.38058955125513,30,-78.18827686748678,-0.5580645161290323,68.0,0.0,LANDSAT_5,127.703812,31.760681,8.0,32.0,
1_LT05_017030_19840521_0000000000000000001a,418.0,1,509.0,398.0,669.0,375.0,2831.0,226.0,7.0,0,1984-05-21,84198433,9.0,y,42.69041681065065,41,-78.02906912347456,-0.1515837104072398,66.0,0.0,LANDSAT_5,127.703812,31.760681,29.0,8.0,
1_LT05_017030_19840521_0000000000000000001b,418.0,5,542.0,458.0,669.0,351.0,2821.0,226.0,7.0,0,1984-05-21,84198433,9.0,y,42.69583015932954,42,-78.02887738212925,-0.18372093023255814,66.0,0.0,LANDSAT_5,127.703812,31.760681,29.0,8.0,
1_LT05_017030_19840521_0000000000000000004e,554.0,15,741.0,606.0,579.0,223.0,2850.0,155.0,7.0,0,1984-05-21,124617031,9.0,y,43.2910398861456,124,-77.68878174478294,-0.5373443983402489,68.0,0.0,LANDSAT_5,127.703812,31.760681,128.0,32.0,
1_LT05_017030_19840521_000000000000000003e2,416.0,16,583.0,404.0,356.0,137.0,2855.0,90.0,7.0,0,1984-05-21,84202017,9.0,NA,42.380598469457226,31,-78.19270475483286,-0.636604774535809,68.0,0.0,LANDSAT_5,127.703812,31.760681,8.0,32.0,
1_LT05_017030_19840521_000000000000000003e7,422.0,4,544.0,488.0,705.0,375.0,2816.0,226.0,7.0,0,1984-05-21,84198433,9.0,NA,42.68719733969006,40,-78.03479906832823,-0.1838955386289445,66.0,0.0,LANDSAT_5,127.703812,31.760681,27.0,8.0,
1_LT05_017030_19840521_000000000000000003e9,313.0,16,411.0,283.0,354.0,112.0,2850.0,56.0,7.0,0,1984-05-21,42149447,9.0,NA,42.7522021148472,47,-77.7186978537505,-0.5717017208413002,68.0,0.0,LANDSAT_5,127.703812,31.760681,12.0,32.0,
1_LT05_017031_19840521_0000000000000000000b,435.0,15,585.0,376.0,361.0,162.0,2865.0,56.0,8.0,0,1984-05-21,112383507,9.0,y,42.055949158160054,18,-78.89069230182979,-0.5851472471190781,68.0,0.0,LANDSAT_5,125.307678,31.139027,9.0,32.0,
1_LT05_017031_19840521_0000000000000000000d,291.0,16,315.0,225.0,252.0,64.0,2869.0,57.0,8.0,0,1984-05-21,129447942,9.0,y,42.123268206763925,20,-79.36388318741936,-0.662269129287599,68.0,0.0,LANDSAT_5,125.307678,31.139027,20.0,32.0,
1_LT05_017031_19840521_0000000000000000000f,293.0,16,340.0,247.0,284.0,86.0,2841.0,56.0,8.0,0,1984-05-21,129447942,9.0,y,42.1809511379913,23,-79.43070281670525,-0.5601023017902813,68.0,0.0,LANDSAT_5,125.307678,31.139027,38.0,32.0,
1_LT05_017031_19840521_00000000000000000010,293.0,16,305.0,247.0,284.0,86.0,2841.0,56.0,8.0,0,1984-05-21,129447942,9.0,y,42.18360876221916,24,-79.42555255498851,-0.5601023017902813,68.0,0.0,LANDSAT_5,125.307678,31.139027,39.0,32.0,
1_LT05_017031_19840521_00000000000000000011,310.0,16,450.0,316.0,325.0,113.0,2850.0,56.0,8.0,0,1984-05-21,112379569,9.0,y,42.2507003966693,25,-78.29129993822559,-0.5985790408525755,68.0,0.0,LANDSAT_5,125.307678,31.139027,8.0,32.0,
1_LT05_017031_19840521_00000000000000000012,326.0,16,484.0,316.0,325.0,90.0,2855.0,91.0,8.0,0,1984-05-21,112379569,9.0,y,42.252180818219045,26,-78.29237012247845,-0.6666666666666666,68.0,0.0,LANDSAT_5,125.307678,31.139027,8.0,32.0,
1_LT05_017031_19840521_00000000000000000015,352.0,14,482.0,345.0,360.0,138.0,2855.0,91.0,8.0,0,1984-05-21,84202017,9.0,y,42.38058955125513,30,-78.18827686748678,-0.5548387096774193,68.0,0.0,LANDSAT_5,125.307678,31.139027,9.0,32.0,
1_LT05_017031_19840521_000000000000000003e1,326.0,15,484.0,346.0,325.0,90.0,2850.0,22.0,8.0,0,1984-05-21,112379569,9.0,NA,42.25339815280664,27,-78.29280265528061,-0.686411149825784,68.0,0.0,LANDSAT_5,125.307678,31.139027,8.0,32.0,
1_LT05_017031_19840521_000000000000000003e2,414.0,16,581.0,404.0,360.0,138.0,2855.0,91.0,8.0,0,1984-05-21,84202017,9.0,NA,42.380598469457226,31,-78.19270475483286,-0.6161335187760779,68.0,0.0,LANDSAT_5,125.307678,31.139027,9.0,32.0,
1_LT05_018031_19840512_00000000000000000010,605.0,1,724.0,638.0,623.0,419.0,2821.0,224.0,7.0,0,1984-05-12,129447942,9.0,y,42.18360876221916,24,-79.42555255498851,-0.2668416447944007,68.0,0.0,LANDSAT_5,127.765022,32.684292,79.0,32.0,
